container,crop,rep,bay,reservoir_size_liters,plant,date,pH,EC,h2o_temp_C,d.o.,plant_height_cm,harvest_fresh_mass_g,harvest_dry_mass_g
FS2,basil,1,209,75,910,20180813,7.3,1.9,NA,NA,1.5,NA,NA
FS2,basil,1,209,75,911,20180813,7.3,1.9,NA,NA,2,NA,NA
FS2,basil,1,209,75,912,20180813,7.3,1.9,NA,NA,6,NA,NA
FS2,basil,1,209,75,913,20180813,7.3,1.9,NA,NA,5,NA,NA
FS2,basil,1,209,75,914,20180813,7.3,1.9,NA,NA,4,NA,NA
FS2,basil,1,209,75,915,20180813,7.3,1.9,NA,NA,3,NA,NA
FS2,basil,1,209,75,916,20180813,7.3,1.9,NA,NA,2,NA,NA
FS2,basil,1,209,75,917,20180813,7.3,1.9,NA,NA,5.5,NA,NA
FS2,basil,1,209,75,918,20180813,7.3,1.9,NA,NA,3,NA,NA
FS2,basil,1,210,150,1001,20180813,6.9,2.5,NA,NA,2.5,NA,NA
FS2,basil,1,210,150,1002,20180813,6.9,2.5,NA,NA,5,NA,NA
FS2,basil,1,210,150,1003,20180813,6.9,2.5,NA,NA,2,NA,NA
FS2,basil,1,210,150,1004,20180813,6.9,2.5,NA,NA,2.5,NA,NA
FS2,basil,1,210,150,1005,20180813,6.9,2.5,NA,NA,2,NA,NA
FS2,basil,1,210,150,1006,20180813,6.9,2.5,NA,NA,2.5,NA,NA
FS2,basil,1,210,150,1007,20180813,6.9,2.5,NA,NA,5.5,NA,NA
FS2,basil,1,210,150,1008,20180813,6.9,2.5,NA,NA,5,NA,NA
FS2,basil,1,210,150,1009,20180813,6.9,2.5,NA,NA,4,NA,NA
FS2,basil,1,210,150,1010,20180813,6.9,2.5,NA,NA,6,NA,NA
FS2,basil,1,210,150,1011,20180813,6.9,2.5,NA,NA,3,NA,NA
FS2,basil,1,210,150,1012,20180813,6.9,2.5,NA,NA,2,NA,NA
FS2,basil,1,210,150,1013,20180813,6.9,2.5,NA,NA,3,NA,NA
FS2,basil,1,210,150,1014,20180813,6.9,2.5,NA,NA,4,NA,NA
FS2,basil,1,210,150,1015,20180813,6.9,2.5,NA,NA,2.5,NA,NA
FS2,basil,1,210,150,1016,20180813,6.9,2.5,NA,NA,3,NA,NA
FS2,basil,1,210,150,1017,20180813,6.9,2.5,NA,NA,4.5,NA,NA
FS2,basil,1,210,150,1018,20180813,6.9,2.5,NA,NA,5,NA,NA
FS2,basil,1,201,75,101,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,102,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,103,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,104,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,105,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,106,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,107,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,108,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,109,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,110,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,111,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,112,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,113,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,114,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,115,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,116,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,117,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,201,75,118,20180814,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,202,150,201,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,202,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,203,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,204,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,205,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,206,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,207,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,208,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,209,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,210,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,211,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,212,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,213,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,214,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,215,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,216,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,217,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,202,150,218,20180814,6.8,2.5,25,NA,NA,NA,NA
FS2,basil,1,203,75,301,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,302,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,303,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,304,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,305,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,306,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,307,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,308,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,309,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,310,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,311,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,312,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,313,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,314,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,315,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,316,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,317,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,203,75,318,20180814,6.8,2.7,25,NA,NA,NA,NA
FS2,basil,1,204,150,401,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,402,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,403,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,404,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,405,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,406,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,407,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,408,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,409,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,410,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,411,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,412,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,413,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,414,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,415,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,416,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,417,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,204,150,418,20180814,7,2.4,25,NA,NA,NA,NA
FS2,basil,1,205,75,501,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,502,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,503,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,504,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,505,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,506,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,507,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,508,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,509,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,510,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,511,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,512,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,513,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,514,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,515,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,516,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,517,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,205,75,518,20180814,6.9,2.5,25,NA,NA,NA,NA
FS2,basil,1,206,150,601,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,602,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,603,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,604,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,605,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,606,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,607,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,608,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,609,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,610,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,611,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,612,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,613,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,614,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,615,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,616,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,617,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,206,150,618,20180814,7.1,2.3,26,NA,NA,NA,NA
FS2,basil,1,207,75,701,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,702,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,703,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,704,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,705,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,706,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,707,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,708,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,709,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,710,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,711,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,712,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,713,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,714,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,715,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,716,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,717,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,207,75,718,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,801,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,802,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,803,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,804,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,805,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,806,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,807,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,808,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,809,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,810,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,811,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,812,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,813,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,814,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,815,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,816,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,817,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,208,150,818,20180814,7,2.4,26,NA,NA,NA,NA
FS2,basil,1,209,75,901,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,902,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,903,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,904,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,905,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,906,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,907,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,908,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,909,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,910,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,911,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,912,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,913,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,914,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,915,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,916,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,917,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,209,75,918,20180814,7.2,1.8,25,NA,NA,NA,NA
FS2,basil,1,210,150,1001,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1002,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1003,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1004,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1005,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1006,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1007,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1008,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1009,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1010,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1011,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1012,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1013,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1014,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1015,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1016,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1017,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,210,150,1018,20180814,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,201,75,101,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,102,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,103,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,104,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,105,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,106,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,107,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,108,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,109,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,110,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,111,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,112,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,113,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,114,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,115,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,116,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,117,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,201,75,118,20180815,6.6,2.9,25,NA,NA,NA,NA
FS2,basil,1,202,150,201,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,202,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,203,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,204,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,205,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,206,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,207,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,208,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,209,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,210,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,211,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,212,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,213,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,214,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,215,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,216,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,217,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,218,20180815,6.8,2.6,25,NA,NA,NA,NA
FS2,basil,1,203,75,301,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,302,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,303,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,304,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,305,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,306,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,307,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,308,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,309,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,310,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,311,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,312,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,313,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,314,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,315,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,316,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,317,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,203,75,318,20180815,6.7,2.8,25,NA,NA,NA,NA
FS2,basil,1,204,150,401,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,402,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,403,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,404,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,405,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,406,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,407,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,408,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,409,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,410,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,411,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,412,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,413,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,414,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,415,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,416,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,417,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,204,150,418,20180815,6.9,2.4,26,NA,NA,NA,NA
FS2,basil,1,205,75,501,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,502,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,503,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,504,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,505,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,506,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,507,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,508,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,509,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,510,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,511,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,512,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,513,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,514,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,515,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,516,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,517,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,205,75,518,20180815,6.9,2.5,26,NA,NA,NA,NA
FS2,basil,1,206,150,601,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,602,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,603,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,604,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,605,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,606,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,607,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,608,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,609,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,610,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,611,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,612,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,613,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,614,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,615,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,616,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,617,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,206,150,618,20180815,7.1,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,701,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,702,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,703,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,704,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,705,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,706,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,707,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,708,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,709,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,710,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,711,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,712,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,713,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,714,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,715,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,716,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,717,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,207,75,718,20180815,7,2.3,27,NA,NA,NA,NA
FS2,basil,1,208,150,801,20180815,7,2.4,27,NA,NA,NA,NA
FS2,basil,1,208,150,802,20180815,7,2.4,27,NA,NA,NA,NA
FS2,basil,1,208,150,803,20180815,7,2.4,27,NA,NA,NA,NA
FS2,basil,1,208,150,804,20180815,7,2.4,27,NA,NA,NA,NA
FS2,basil,1,208,150,805,20180815,7,2.4,27,NA,NA,NA,NA
FS2,basil,1,208,150,806,20180815,7,2.4,27,NA,NA,NA,NA
FS2,basil,1,208,150,807,20180815,7,2.4,27,NA,NA,NA,NA
FS2,basil,1,208,150,808,20180815,7,2.4,27,NA,NA,NA,NA
FS2,basil,1,208,150,809,20180815,7,2.4,27,NA,NA,NA,NA
